CHELSA_bio10_01_b1,FAPAR_mean_January,FAPAR_mean_June,precipitation,elevation,landcover_cropland_precentage,landcover_class,landsat8_nir,landsat8_red,landsat8_swir1,landsat8_swir2,pH,sentinel2_band_2,sentinel2_band_4,sentinel2_band_9
242,323.2894737,637.8,15081,580,0,1,82,17,67,30,5.1,14,18,112
242,323.2894737,637.8,15081,580,0,1,82,17,67,30,5.2,14,18,112
242,323.2894737,637.8,15081,580,0,1,82,17,67,30,5.3,14,18,112
242,323.2894737,637.8,15081,580,0,1,82,17,67,30,5.1,14,18,112
255,291.956044,646.5384615,15196.91667,536,0,1,94,17,70,31,5.7,16,18,104
255,291.956044,646.5384615,15196.91667,536,0,1,94,17,70,31,5.4,16,18,104
255,291.956044,646.5384615,15196.91667,536,0,1,94,17,70,31,5.7,16,18,104
255,291.956044,646.5384615,15196.91667,536,0,1,94,17,70,31,5.7,16,18,104
255,291.956044,646.5384615,15196.91667,536,0,1,94,17,70,31,5.8,16,18,104
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.1,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.9,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,5.7,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,5.7,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,5.9,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.2,19,24,103
258,216.86,627.9130435,15256.83333,488,0,3,76,17,70,34,6.1,22,29,97
258,216.86,627.9130435,15256.83333,488,0,3,76,17,70,34,5.1,22,29,97
258,216.86,627.9130435,15256.83333,488,0,3,76,17,70,34,4.9,22,29,97
258,216.86,627.9130435,15256.83333,488,0,3,76,17,70,34,4.8,22,29,97
258,216.86,627.9130435,15256.83333,488,0,3,76,17,70,34,4.7,22,29,97
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.2,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.8,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.8,19,24,103
258,233.7524752,639.75,15232.58333,485,0,3,81,18,60,25,6.7,19,24,103
249,512.7604167,690.1818182,15002.33333,587,0,1,97,11,63,20,5.5,13,14,125
257,317.5652174,662.5555556,15146.41667,499,0,1,83,21,64,29,5.6,19,27,93
257,317.5652174,662.5555556,15146.41667,499,0,1,83,21,64,29,5.5,19,27,93
251,354.9444444,650.75,15152.83333,551,0,1,72,22,64,30,5.5,14,16,95
251,354.9444444,650.75,15152.83333,551,0,1,72,22,64,30,5.8,14,16,95
251,354.9444444,650.75,15152.83333,551,0,1,72,22,64,30,6.2,14,16,95
253,360.686747,675.5,15104.33333,521,0,1,82,13,63,25,5.1,17,18,110
253,360.686747,675.5,15104.33333,521,0,1,82,13,63,25,5.4,17,18,110
253,360.686747,675.5,15104.33333,521,0,1,82,13,63,25,5.4,17,18,110
253,360.686747,675.5,15104.33333,521,0,1,82,13,63,25,5.4,17,18,110
250,440,704.1428571,15054.83333,553,0,1,83,14,65,25,6.2,14,17,110
262,307.03,656.8148148,15133.83333,447,0,1,74,16,64,30,6.6,15,18,100
262,307.03,656.8148148,15133.83333,447,0,1,74,16,64,30,6.6,15,18,100
262,307.03,656.8148148,15133.83333,447,0,1,74,16,64,30,6.6,15,18,100
262,307.03,656.8148148,15133.83333,447,0,1,74,16,64,30,6.8,15,18,100
257,342.4285714,605.625,15160.41667,490,0,1,81,19,76,35,6.9,17,24,92
257,342.4285714,605.625,15160.41667,490,0,1,81,19,76,35,6.9,17,24,92
257,342.4285714,605.625,15160.41667,490,0,1,81,19,76,35,5.4,17,24,92
257,342.4285714,605.625,15160.41667,490,0,1,81,19,76,35,5.6,17,24,92
270,271.8297872,404.3333333,15290.16667,323,38,1,75,49,105,77,5.5,17,28,122
270,271.8297872,404.3333333,15290.16667,323,38,1,75,49,105,77,5.7,17,28,122
260,381.8235294,689.5,15115.91667,88,2,8,72,46,110,75,5.2,54,71,137
260,381.8235294,689.5,15115.91667,88,2,8,72,46,110,75,5.2,54,71,137
270,282.3866667,441.625,15181.58333,316,76,4,61,34,67,46,5.6,26,40,112
252,492.6458333,575.0401106,14979.83333,196,0,1,76,32,110,63,4.6,23,28,149
252,492.6458333,575.0401106,14979.83333,196,0,1,76,32,110,63,4.6,23,28,149
252,492.6458333,575.0401106,14979.83333,196,0,1,76,32,110,63,4.7,23,28,149
252,492.6458333,575.0401106,14979.83333,196,0,1,76,32,110,63,4.9,23,28,149
252,492.6458333,575.0401106,14979.83333,196,0,1,76,32,110,63,5.2,23,28,149
270,271.8297872,404.3333333,15244.83333,338,2,1,77,31,83,51,6.1,19,31,112
270,271.8297872,404.3333333,15244.83333,338,2,1,77,31,83,51,5.1,19,31,112
259,298.3666667,582,15199.75,312,18,3,65,39,102,62,6.4,29,42,172
253,512.7317073,777,14960.66667,177,0,1,83,22,79,37,4.8,19,15,154
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.3,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.2,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.1,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.1,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.2,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.2,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.1,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.4,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.7,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.2,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.3,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.4,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.8,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.8,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.7,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.7,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.6,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.8,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.6,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.5,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.6,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.7,14,17,108
256,362.7272727,625.8571429,15142.33333,427,0,1,79,21,66,32,5.4,14,17,108
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,5.9,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.9,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.4,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.6,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.6,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.6,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.5,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.5,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,5.1,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,5,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.4,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.5,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.2,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.4,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.6,26,22,134
251,815.8421053,819,14929.83333,209,0,1,77,13,58,25,4.7,26,22,134
253,512.7317073,777,14960.66667,177,0,1,83,22,79,37,4.6,19,15,154
253,512.7317073,777,14960.66667,177,0,1,83,22,79,37,4.8,19,15,154
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,5.4,25,22,132
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,4.8,25,22,132
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,4.7,25,22,132
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,4.8,25,22,132
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,4.8,25,22,132
252,815.8421053,819,14929.75,202,0,1,79,20,62,28,4.9,25,22,132
250,466.5192308,623.75,15044.75,222,0,1,77,21,74,35,4,26,24,146
250,466.5192308,623.75,15044.75,222,0,1,77,21,74,35,4.2,26,24,146
250,466.5192308,623.75,15044.75,222,0,1,77,21,74,35,4.5,26,24,146
250,466.5192308,623.75,15044.75,222,0,1,77,21,74,35,4.4,26,24,146
251,479.6785714,689.6666667,15025.66667,201,76,4,69,16,58,25,4.5,24,19,142
251,479.6785714,689.6666667,15025.66667,201,76,4,69,16,58,25,4.5,24,19,142
251,479.6785714,689.6666667,15025.66667,201,76,4,69,16,58,25,4.8,24,19,142
160,398.4883721,624.1182314,14873.66667,1915,29,2,74,24,85,55,5.2,19,32,115
160,398.4883721,624.1182314,14873.66667,1915,29,2,74,24,85,55,5.4,19,32,115
160,398.4883721,624.1182314,14873.66667,1915,29,2,74,24,85,55,5.8,19,32,115
250,435.25,200.5,15003.08333,191,0,1,77,17,69,30,4.1,23,20,125
250,435.25,200.5,15003.08333,191,0,1,77,17,69,30,4.4,23,20,125
250,435.25,200.5,15003.08333,191,0,1,77,17,69,30,4.4,23,20,125
164,341.961039,590.8,14858.25,2131,2,3,65,30,83,62,5.6,26,43,109
164,341.961039,590.8,14858.25,2131,2,3,65,30,83,62,5.6,26,43,109
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,5.3,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,5.4,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,4.9,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,5.2,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,4.9,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,5.6,18,21,128
230,820.6444444,854.3076923,14933,723,0,1,74,19,77,36,4.9,18,21,128
230,826.9438202,851.2142857,14876.25,657,0,1,65,9,49,20,5.3,16,17,121
230,826.9438202,851.2142857,14876.25,657,0,1,65,9,49,20,5.5,16,17,121
238,531.287234,622.75,14879.91667,689,0,1,79,13,58,23,6,9,11,108
238,531.287234,622.75,14879.91667,689,0,1,79,13,58,23,6.5,9,11,108
272,205.1666667,518.7941176,15371.16667,351,0,3,71,35,86,55,6.8,18,32,92
